user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
12105,1,24,na,418.0,7,2,138,7,0,284,0,0,13,1,0,0,1,0,0,na,0,0,0,0,gemini,0,0,59.0,1.97,1
12106,1,30,o,601.0,0,0,0,0,0,25,0,0,0,1,1,1,0,1,0,na,0,0,0,0,virgo,0,0,5.0,0.1699999999999999,0
12107,1,23,r,496.0,0,0,0,0,0,133,0,0,4,1,1,1,0,1,0,monthly,0,0,0,0,gemini,0,0,47.0,1.5699999999999998,0
12109,0,21,r,504.0,19,4,208,19,0,282,0,0,148,1,1,1,1,0,0,weekly,0,0,0,0,na,0,0,56.0,1.87,1
12111,1,54,r,480.0,0,0,0,0,0,212,0,0,14,1,1,1,0,1,0,weekly,0,0,0,0,cancer,0,1,48.0,1.6,0
12112,1,50,na,527.0,0,0,0,0,6,183,1,0,38,1,1,1,1,1,3,na,0,0,0,0,virgo,0,0,39.0,1.3,1
12115,1,28,r,535.0,0,0,27,0,0,78,0,0,3,1,0,0,0,1,0,weekly,0,0,0,0,na,0,0,22.0,0.73,1
12117,0,30,r,583.0,0,0,125,0,0,284,0,0,3,1,0,0,0,1,0,monthly,0,0,0,0,cancer,1,0,67.0,2.23,0
12121,0,42,na,511.0,0,0,0,0,0,200,0,0,2,1,0,0,1,0,0,bi-weekly,0,0,0,0,scorpio,0,0,57.0,1.9,0
12122,0,34,r,566.0,1,0,67,1,0,130,0,0,0,1,1,1,0,1,0,na,0,0,0,0,leo,0,0,45.0,1.5,1
12123,0,40,r,517.0,0,0,3,0,1,213,0,0,11,1,1,1,1,0,0,weekly,0,0,0,0,virgo,1,0,62.0,2.07,0
12125,0,31,r,572.0,0,0,0,0,0,223,0,0,16,1,1,1,1,0,0,bi-weekly,0,0,0,0,sagittarius,0,0,65.0,2.17,0
12127,0,30,r,524.0,43,0,88,37,0,145,0,0,37,1,0,0,0,1,0,weekly,0,0,0,0,cancer,0,0,44.0,1.47,0
12131,1,48,r,549.0,20,0,41,20,0,147,0,0,33,1,1,1,0,1,0,weekly,0,0,0,0,aries,1,0,37.0,1.23,0
12132,1,20,r,614.0,0,0,0,0,0,47,0,0,4,1,0,0,0,1,0,semi-monthly,0,0,0,0,na,0,0,26.0,0.87,0
12134,0,27,r,526.0,0,0,32,0,0,65,0,0,6,1,1,1,1,0,0,bi-weekly,0,0,0,0,scorpio,1,0,13.0,0.43,0
12135,1,43,na,552.0,0,0,0,0,0,73,0,0,13,1,1,1,0,1,2,bi-weekly,0,0,0,0,aries,0,0,36.0,1.2,0
12136,1,33,r,594.0,0,0,64,0,0,195,0,0,6,1,1,1,1,0,2,weekly,0,0,0,0,leo,0,0,35.0,1.17,1
12143,0,26,r,601.0,6,0,109,6,0,223,0,0,14,1,1,1,0,1,0,monthly,0,0,0,0,virgo,0,0,55.0,1.83,1
12145,1,43,na,524.0,0,0,0,0,0,248,0,2,16,1,0,0,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,67.0,2.23,0
12147,1,29,na,596.6,0,0,0,0,0,173,1,0,7,1,1,1,0,1,0,weekly,0,0,0,0,aries,0,0,59.0,1.97,0
12149,1,33,na,565.0,0,0,91,0,0,248,0,0,16,1,1,1,1,0,2,bi-weekly,0,0,0,0,cancer,0,0,54.0,1.8,1
12153,0,22,r,527.0,0,0,0,0,0,240,0,0,12,1,1,1,0,1,2,na,0,0,0,0,leo,0,0,14.0,0.47,0
12154,0,25,r,480.0,5,0,63,5,0,170,0,0,9,1,1,1,1,0,0,bi-weekly,0,0,0,0,aries,0,0,46.0,1.53,1
12155,1,25,na,520.0,0,0,0,0,0,8,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,aquarius,0,0,8.0,0.27,0
12157,0,49,na,583.0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,monthly,0,0,0,0,scorpio,0,0,1.0,0.03,0
12158,0,29,r,587.0,18,1,47,18,0,131,0,0,35,1,1,1,0,1,0,na,0,0,0,0,leo,0,0,27.0,0.96,0
12161,0,28,r,507.0,35,0,26,35,0,176,0,0,38,1,1,1,1,1,2,weekly,0,0,0,0,aquarius,0,0,51.0,1.7,0
12166,0,41,r,483.0,0,0,115,0,0,115,0,0,13,1,1,1,1,0,0,semi-monthly,0,0,0,0,leo,0,0,27.0,0.9,0
12170,0,21,r,668.0,0,0,0,0,1,225,3,0,19,1,0,0,1,0,0,bi-weekly,0,0,0,0,capricorn,0,0,56.0,1.87,1
12172,0,24,o,621.0,1,0,187,1,0,279,0,0,12,1,1,1,0,1,2,bi-weekly,0,0,0,0,capricorn,0,0,66.0,2.2,0
12181,0,30,r,591.0,10,5,110,10,0,239,0,0,19,1,0,0,1,0,0,na,0,0,0,0,cancer,0,0,59.0,1.97,0
12182,1,25,r,520.0,0,0,0,0,0,88,0,0,4,1,0,0,0,1,2,weekly,0,0,0,0,leo,1,0,39.0,1.3,1
12185,0,23,r,566.0,0,0,0,0,0,131,0,0,1,1,0,0,0,1,0,semi-monthly,0,0,0,0,aquarius,0,0,43.0,1.4300000000000002,0
12188,0,30,na,599.0,0,0,31,0,0,33,0,0,3,1,0,0,0,1,0,weekly,0,0,0,0,cancer,0,0,18.0,0.6,1
12192,1,31,na,434.0,0,0,30,0,0,73,0,0,1,1,1,1,0,1,0,na,0,0,0,0,cancer,0,0,18.0,0.6,0
12195,0,35,r,472.0,0,0,0,0,0,230,0,0,13,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,0,0,62.0,2.07,0
12202,0,26,r,562.0,2,0,105,2,0,179,0,0,3,1,1,1,0,1,0,monthly,0,0,0,0,aquarius,0,0,31.0,1.03,0
12203,0,31,r,506.2,0,0,0,0,0,56,0,0,4,1,0,0,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,36.0,1.2,0
12204,0,24,na,517.0,0,0,69,0,0,133,0,0,4,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,0,0,48.0,1.6,0
12207,0,46,r,498.0,0,0,0,0,0,212,0,0,52,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,65.0,2.17,0
12209,0,21,na,497.0,0,0,15,0,0,180,0,0,5,1,0,0,1,0,2,semi-monthly,0,0,0,0,libra,0,0,54.0,1.8,0
12211,0,28,r,554.0,10,0,124,10,0,237,0,0,22,1,0,0,0,1,3,na,0,0,0,0,cancer,0,0,61.0,2.03,1
12213,1,44,na,549.0,0,0,6,0,0,48,0,0,6,1,1,1,1,0,0,weekly,0,0,0,0,taurus,0,0,8.0,0.27,0
12218,0,50,o,497.0,1,0,0,0,0,206,0,0,16,1,1,1,1,0,0,semi-monthly,0,0,0,0,sagittarius,0,0,43.0,1.4300000000000002,0
12223,0,24,na,559.8,0,0,4,0,0,10,0,0,0,1,1,1,0,1,0,weekly,0,0,0,0,virgo,0,0,2.0,0.0699999999999999,0
12224,0,24,r,602.0,0,0,65,0,0,147,0,0,6,1,0,0,1,1,2,semi-monthly,0,0,0,0,sagittarius,0,0,36.0,1.2,0
12225,1,47,r,534.0,0,0,0,0,0,75,0,0,5,1,1,1,1,0,2,weekly,0,0,0,0,leo,0,0,46.0,1.53,0
12227,0,22,r,590.0,1,0,140,1,0,253,0,0,19,1,1,1,1,0,0,na,0,0,0,0,cancer,0,0,57.0,1.9,0
12235,1,19,na,519.0,2,2,38,2,0,61,0,0,12,1,0,0,1,0,0,semi-monthly,0,0,0,0,sagittarius,0,0,19.0,0.63,0
12241,1,23,na,401.0,2,1,32,2,0,80,0,0,12,1,1,1,0,1,2,monthly,0,0,0,0,gemini,0,0,18.0,0.6,0
12242,1,34,o,582.0,0,0,9,0,0,22,0,0,3,1,1,1,1,0,0,weekly,0,0,0,0,aries,1,0,2.0,0.0699999999999999,0
12244,0,23,r,514.0,54,6,70,53,0,250,0,0,39,1,0,0,0,1,3,bi-weekly,0,0,0,0,aries,1,0,63.0,2.1,0
12246,0,34,r,475.0,1,1,110,1,0,209,0,0,23,1,1,1,0,1,2,weekly,0,0,0,0,aquarius,0,0,40.0,1.33,1
12254,0,25,na,520.0,0,0,83,0,0,184,0,0,13,1,1,1,0,1,0,weekly,0,0,0,0,cancer,0,0,38.0,1.27,1
12257,0,34,r,604.0,12,0,80,12,0,142,0,0,15,1,1,1,1,0,0,monthly,0,0,0,0,virgo,0,0,43.0,1.4300000000000002,1
12260,1,50,na,496.0,0,0,0,0,0,94,0,0,3,1,0,0,1,0,0,monthly,0,0,0,0,taurus,0,0,33.0,1.1,0
12263,1,34,o,486.0,0,0,8,0,0,130,0,0,8,1,1,1,0,1,0,weekly,0,0,0,0,leo,1,0,20.0,0.67,0
12264,0,49,na,592.0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,na,0,0,4.0,0.13,0
12267,0,28,na,560.0,0,0,55,0,0,102,0,0,1,1,1,1,0,1,3,na,0,0,0,0,virgo,0,0,28.0,0.93,0
12268,0,21,r,482.0,0,0,37,0,0,120,0,0,18,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,17.0,0.5700000000000001,0
12272,0,39,r,539.0,1,0,26,1,0,60,0,0,3,1,0,0,0,1,0,na,0,0,0,0,capricorn,0,0,16.0,0.0,1
12273,1,33,r,537.0,0,0,0,0,0,216,0,0,20,1,1,1,1,0,0,bi-weekly,0,0,0,0,scorpio,0,0,43.0,1.4300000000000002,1
12275,0,31,na,486.0,0,0,75,0,0,277,0,0,21,1,0,0,0,1,0,bi-weekly,0,0,0,0,scorpio,1,0,64.0,2.13,1
12277,1,24,na,552.8,0,0,0,0,0,10,0,0,2,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,1,0,8.0,0.27,1
12278,0,38,r,387.0,4,0,35,4,0,85,0,0,2,1,0,0,0,1,0,semi-monthly,0,0,0,0,pisces,0,0,20.0,0.6900000000000001,0
12282,1,31,r,551.0,0,0,3,0,0,120,0,0,0,1,1,1,0,1,0,semi-monthly,0,0,0,0,aries,0,0,51.0,1.7,1
12284,0,45,r,609.0,27,3,124,27,0,191,0,0,90,1,1,1,0,1,0,na,0,0,0,0,virgo,0,1,39.0,1.3,1
12302,1,30,r,458.0,5,1,75,5,0,197,0,0,19,1,1,1,1,0,0,bi-weekly,0,0,0,0,sagittarius,0,0,21.0,0.7,0
12306,1,26,na,564.0,9,6,42,9,0,112,0,0,19,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,1,0,20.0,0.67,1
12307,1,38,na,575.0,0,0,33,0,0,69,0,0,5,1,1,1,0,1,0,weekly,0,0,0,0,virgo,0,0,7.0,0.23,0
12308,0,25,r,530.6,1,0,55,1,0,134,0,0,12,1,1,1,0,1,2,bi-weekly,0,0,0,0,aries,1,0,40.0,1.33,1
12312,0,26,na,612.0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,0,semi-monthly,0,0,0,0,virgo,1,0,2.0,0.0699999999999999,0
12313,1,27,r,548.0,0,0,0,0,0,83,0,0,10,1,1,1,0,1,0,semi-monthly,0,0,0,0,na,0,0,32.0,1.0699999999999998,1
12314,1,20,r,523.0,0,0,25,0,0,64,0,0,6,1,1,1,1,0,2,na,0,0,0,0,pisces,0,0,4.0,0.13,1
12315,0,50,o,563.0,43,1,58,41,0,191,0,0,31,1,1,1,0,1,0,weekly,0,0,0,0,libra,0,0,48.0,1.6,1
12317,0,52,o,544.0,6,2,74,6,1,305,0,0,12,1,1,1,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,67.0,2.23,1
12326,0,48,r,555.0,0,0,0,0,0,250,0,0,30,1,1,1,1,0,0,na,0,0,0,0,cancer,0,0,76.0,2.53,0
12327,0,21,r,527.0,0,0,3,0,0,14,0,0,2,1,1,1,0,1,0,bi-weekly,0,0,0,0,sagittarius,1,0,13.0,0.43,1
12328,0,37,r,543.0,0,0,0,0,0,181,15,0,42,1,1,1,0,1,0,bi-weekly,0,0,0,0,taurus,0,0,53.0,1.77,0
12333,0,30,na,526.6,0,0,18,0,0,47,0,0,6,1,0,0,0,1,0,bi-weekly,0,0,0,0,pisces,0,0,11.0,0.4400000000000001,0
12338,1,21,r,471.0,0,0,0,0,1,87,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,30.0,1.0,0
12340,0,54,o,521.0,0,0,229,0,0,236,0,0,31,1,1,1,1,0,0,bi-weekly,0,0,0,0,pisces,0,0,64.0,2.13,1
12341,0,35,r,534.6,7,2,31,7,0,77,0,0,9,1,0,0,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,14.0,0.93,1
12343,0,27,r,508.0,8,0,41,8,0,105,0,0,11,1,0,0,0,1,0,na,0,0,0,0,leo,0,0,30.0,1.0,0
12344,1,58,o,590.2,0,0,10,0,0,30,0,0,4,1,0,0,1,1,2,na,0,0,0,0,leo,0,0,4.0,0.13,0
12353,1,48,r,542.6,0,0,1,0,0,9,0,0,0,1,1,1,1,0,0,semi-monthly,0,0,0,0,na,0,0,4.0,0.13,1
12354,0,26,na,528.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,1,0,0,capricorn,0,0,1.0,0.03,0
12356,0,32,r,551.0,0,0,0,0,2,171,3,1,15,1,1,1,1,0,2,semi-monthly,0,0,0,0,sagittarius,0,0,57.0,1.9,0
12357,0,31,r,416.0,3,0,25,2,0,64,0,0,29,1,1,1,1,0,3,monthly,0,0,0,0,aquarius,0,0,11.0,0.37,1
12358,1,39,r,501.0,1,0,31,1,0,86,0,0,9,1,1,1,1,0,0,na,0,0,0,0,aries,0,0,10.0,0.33,0
12365,0,38,o,600.0,44,2,94,44,0,220,0,0,28,1,0,0,0,1,0,weekly,0,0,0,0,leo,1,0,61.0,2.03,1
12375,1,23,r,500.0,0,0,0,0,0,102,0,0,7,1,1,1,0,1,2,bi-weekly,0,0,0,0,aquarius,0,0,28.0,0.93,1
12379,1,45,na,547.0,0,0,0,0,0,25,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,6.0,0.2,0
12385,0,46,r,532.4,0,0,0,0,1,189,0,0,17,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,68.0,2.27,0
12393,1,33,r,525.0,1,0,16,1,0,74,0,0,9,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,15.0,0.5,0
12395,0,27,na,545.0,0,0,0,0,0,47,0,0,6,1,0,0,0,1,0,weekly,0,0,0,0,cancer,0,0,37.0,1.23,0
12401,0,21,na,515.0,1,1,0,1,0,52,0,0,7,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,24.0,0.8,0
12405,1,34,na,538.0,0,0,0,0,0,195,0,0,23,1,0,0,0,1,0,bi-weekly,0,0,0,0,na,0,0,62.0,2.07,0
12407,1,39,na,584.0,0,0,126,0,0,224,0,0,10,1,0,0,0,1,2,weekly,0,1,0,0,sagittarius,0,0,62.0,2.07,0
12408,0,27,r,570.0,0,0,31,0,0,64,0,0,6,1,0,0,0,1,0,weekly,0,0,0,0,libra,0,0,25.0,0.83,1
12412,0,47,o,562.0,0,0,0,0,1,225,0,0,55,1,1,1,1,0,0,bi-weekly,0,0,0,0,na,0,0,59.0,1.97,1
12421,0,27,r,482.0,0,0,65,0,0,163,0,0,10,1,1,1,1,1,2,na,0,0,0,0,virgo,0,0,46.0,1.53,1
12423,1,17,na,510.4,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,3.0,0.1,0
12425,1,32,r,514.0,0,0,0,0,0,99,0,0,1,1,0,0,1,0,0,monthly,0,0,0,0,scorpio,0,0,29.0,0.97,0
12427,1,34,na,527.0,0,0,27,0,0,186,0,0,3,1,1,1,0,1,2,weekly,0,0,0,0,sagittarius,0,0,31.0,1.03,0
12434,1,27,na,657.0,0,0,0,0,0,259,0,0,3,1,1,1,0,1,3,na,0,0,1,0,virgo,1,0,62.0,2.07,0
12436,1,24,o,488.0,0,0,38,0,0,78,0,0,7,1,1,1,0,1,0,weekly,0,0,0,0,scorpio,0,0,22.0,0.73,1
12441,0,49,na,598.0,0,0,51,0,0,183,0,0,23,1,1,1,0,1,2,weekly,0,0,0,0,taurus,1,0,53.0,1.77,1
12443,1,40,na,559.0,0,0,0,0,1,59,0,1,2,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,0,1,23.0,0.77,0
12450,0,33,r,491.0,6,0,102,6,0,178,0,0,27,1,1,1,0,1,0,monthly,0,0,0,0,virgo,0,0,41.0,1.37,1
12453,1,28,r,599.0,0,0,0,0,1,126,4,0,50,1,1,1,1,1,3,monthly,0,0,0,0,aquarius,0,0,16.0,0.53,1
12455,0,34,r,570.0,1,0,70,1,0,176,0,0,33,1,1,1,1,0,0,bi-weekly,0,0,0,0,libra,0,0,33.0,1.1,1
12459,0,34,r,514.0,0,0,24,0,0,56,0,0,1,1,1,1,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,16.0,0.53,1
12460,0,30,r,587.0,32,0,85,32,0,218,0,0,29,1,0,0,0,1,0,weekly,0,0,0,0,leo,0,0,46.0,1.53,0
12461,1,35,na,545.0,0,0,0,0,0,9,0,0,0,1,1,1,1,0,0,bi-weekly,0,0,0,0,sagittarius,1,0,4.0,0.13,0
12463,1,26,na,522.0,0,0,37,0,0,55,0,0,3,1,1,1,0,1,0,weekly,0,0,0,0,scorpio,0,0,14.0,0.47,0
12465,0,23,na,551.0,0,0,47,0,0,174,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,sagittarius,0,0,41.0,1.37,0
12467,0,25,r,454.0,2,1,69,3,0,83,0,0,6,1,1,1,0,1,0,weekly,0,0,0,0,taurus,0,0,28.0,0.93,0
12475,0,38,na,609.0,0,0,0,0,1,219,1,0,14,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,60.0,2.0,0
12477,0,55,o,557.2,0,0,0,0,0,177,0,0,6,1,0,0,1,0,0,weekly,0,0,0,0,libra,1,0,61.0,2.03,0
12479,0,25,na,584.0,0,0,40,0,0,104,0,0,8,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,1,0,26.0,0.87,0
12482,0,46,na,631.0,0,0,0,0,0,23,0,0,6,1,0,0,0,1,2,weekly,0,0,0,0,capricorn,0,0,5.0,0.1699999999999999,0
12483,0,58,r,554.0,5,2,77,5,0,230,0,0,17,1,1,1,0,1,0,weekly,0,0,0,0,scorpio,0,0,52.0,1.73,1
12485,0,48,na,533.0,0,0,16,0,0,10,0,0,3,1,0,0,1,0,0,weekly,0,0,0,0,cancer,1,0,9.0,0.3,0
12489,0,31,na,548.0,0,0,79,0,0,193,0,0,17,1,1,1,1,0,2,monthly,0,0,0,0,taurus,0,0,41.0,1.37,1
12490,0,39,na,534.0,1,0,45,1,0,130,0,0,6,1,1,1,1,0,0,na,0,0,0,0,leo,0,0,24.0,0.8,1
12492,0,32,r,485.0,0,0,99,0,0,163,0,0,14,1,0,0,0,1,2,bi-weekly,0,0,0,0,gemini,0,0,55.0,1.83,0
12493,0,44,na,535.0,0,0,41,0,0,83,0,0,5,1,1,1,0,1,0,monthly,0,1,0,0,taurus,1,0,23.0,0.77,1
12495,1,24,r,514.0,0,0,0,0,1,156,0,1,12,1,1,1,1,0,4,bi-weekly,0,0,0,0,gemini,1,0,45.0,1.5,0
12496,1,40,r,440.0,2,2,173,2,0,278,0,0,7,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,55.0,1.83,1
12497,1,40,na,525.0,0,0,39,0,0,114,0,0,1,1,0,0,1,0,0,weekly,0,0,0,0,sagittarius,0,0,14.0,0.47,1
12499,1,22,r,536.0,1,1,28,1,0,44,0,0,7,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,0,0,8.0,0.27,1
12500,0,35,na,595.0,4,0,112,4,0,204,0,0,9,1,1,1,1,0,2,bi-weekly,0,0,0,0,gemini,0,0,55.0,1.83,0
12503,1,32,r,601.0,0,0,0,0,0,233,0,0,2,1,0,0,0,1,0,semi-monthly,0,0,0,0,pisces,0,0,65.0,2.17,0
12505,0,27,na,599.0,0,0,95,0,0,130,0,0,4,1,1,1,0,1,2,semi-monthly,0,0,0,0,taurus,0,0,25.0,0.93,0
12506,0,35,na,536.0,0,0,105,0,0,256,0,0,18,1,1,1,0,1,0,bi-weekly,0,0,0,0,leo,0,0,58.0,1.93,0
12508,0,27,na,466.0,0,0,20,0,0,26,0,0,3,1,1,1,0,1,0,bi-weekly,0,0,0,0,sagittarius,0,0,15.0,0.5,1
12514,0,30,r,576.0,26,1,117,26,0,264,0,0,14,1,1,1,0,1,0,monthly,0,0,0,0,na,1,0,55.0,1.83,1
12516,0,36,r,480.0,41,0,90,41,0,254,0,0,18,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,0,0,65.0,2.17,1
12520,0,39,r,382.0,8,0,54,8,0,160,0,0,13,1,1,1,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,46.0,1.53,1
12530,0,29,r,527.0,0,0,57,0,0,59,0,0,13,1,0,0,0,1,2,na,0,0,0,0,scorpio,0,0,18.0,0.6,1
12531,1,46,o,422.0,0,0,0,0,0,112,0,0,28,1,1,1,1,0,0,bi-weekly,0,0,0,0,leo,0,0,36.0,1.2,0
12533,0,29,na,509.6,11,2,15,11,0,35,0,0,5,1,1,1,0,1,0,monthly,0,0,0,0,libra,0,0,13.0,0.43,0
12539,1,31,na,573.4,0,0,0,0,0,88,0,0,0,1,0,0,0,1,3,bi-weekly,0,0,0,0,virgo,0,0,34.0,1.13,0
12541,0,36,r,550.6,52,2,71,52,0,295,0,0,22,1,0,0,0,1,0,weekly,0,0,0,0,aries,0,0,64.0,2.13,0
12542,0,29,r,484.0,1,0,104,1,0,261,0,0,16,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,1,0,61.0,2.03,1
12543,1,27,r,569.0,0,0,0,0,0,64,0,0,6,1,0,0,0,1,0,weekly,0,0,0,0,gemini,0,0,23.0,0.77,0
12545,1,30,na,512.0,0,0,5,0,0,19,0,0,1,1,0,0,1,0,0,weekly,0,0,0,0,virgo,0,0,6.0,0.2,1
12547,1,34,r,557.0,0,0,0,0,2,261,0,0,34,1,1,1,0,1,0,semi-monthly,0,0,0,0,scorpio,0,0,65.0,2.17,1
12552,0,29,na,651.0,0,0,91,0,0,281,0,0,7,1,0,0,0,1,0,na,0,0,0,0,cancer,0,0,66.0,2.2,1
12560,0,25,r,521.0,0,0,0,0,0,58,0,0,1,1,0,0,0,1,0,semi-monthly,0,0,0,0,cancer,0,0,40.0,1.33,1
12561,0,26,r,625.0,38,1,128,37,0,280,0,0,20,1,1,1,0,1,0,semi-monthly,0,0,0,0,scorpio,0,0,65.0,2.17,0
12570,1,30,na,541.6,0,0,29,0,0,67,0,0,5,1,0,0,1,0,0,na,0,0,0,0,virgo,0,0,13.0,0.43,0
12575,1,24,na,503.8,0,0,10,0,0,30,0,0,0,1,1,1,0,1,2,weekly,0,0,0,0,aries,0,0,6.0,0.2,0
12578,0,39,r,528.0,17,1,21,17,0,115,0,0,8,1,0,0,1,0,0,bi-weekly,0,0,0,0,scorpio,0,0,35.0,1.17,0
12588,1,22,r,582.0,0,0,0,0,1,146,0,0,11,1,1,1,1,0,2,weekly,0,0,0,0,sagittarius,0,0,37.0,1.23,0
12589,1,31,r,579.0,0,0,0,0,0,146,0,0,5,1,1,1,0,1,0,semi-monthly,0,0,0,0,leo,0,0,56.0,1.87,0
12594,1,31,r,618.0,2,3,113,2,0,206,0,0,25,1,1,1,1,0,0,monthly,0,0,0,0,taurus,0,0,38.0,1.27,1
12596,0,45,na,526.0,39,15,64,38,0,180,0,0,43,1,0,0,0,1,2,bi-weekly,0,0,0,0,cancer,0,0,40.0,1.33,1
12597,0,38,o,536.0,0,0,0,0,0,257,0,0,65,1,1,1,1,0,0,monthly,0,0,0,0,sagittarius,0,0,63.0,2.1,0
12602,1,23,r,608.0,5,1,119,5,0,178,0,0,8,1,1,1,1,1,3,na,0,0,0,0,aquarius,0,1,46.0,1.53,1
12604,0,40,r,542.4,0,0,0,0,0,164,0,0,10,1,1,1,1,0,0,weekly,0,0,0,0,virgo,0,0,51.0,1.7,0
12610,0,32,r,505.6,0,0,99,0,0,263,0,0,20,1,0,0,1,0,0,bi-weekly,0,0,0,0,leo,0,0,62.0,2.07,1
12615,1,51,r,607.0,0,0,0,0,2,175,0,0,3,1,0,0,1,0,0,bi-weekly,0,0,0,0,taurus,1,0,54.0,1.8,0
12623,0,36,r,525.0,25,1,133,25,0,257,0,0,20,1,1,1,0,1,0,weekly,0,0,0,0,sagittarius,0,0,67.0,2.23,1
12624,0,55,na,581.2,60,0,122,59,0,305,0,0,87,1,1,1,1,0,0,na,0,0,0,0,leo,0,0,61.0,2.03,1
12630,0,24,na,594.2,0,0,0,0,0,180,0,0,2,1,0,0,0,1,0,semi-monthly,0,0,0,0,virgo,1,0,62.0,2.07,0
12631,1,37,r,482.0,24,4,45,24,0,108,0,0,29,1,1,1,0,1,3,na,0,0,0,0,na,0,0,15.0,0.5,1
12636,0,29,r,567.0,0,0,0,0,0,192,0,0,11,1,1,1,1,1,2,monthly,0,0,0,0,gemini,0,0,66.0,2.2,0
12641,1,30,o,511.0,0,0,78,0,0,122,0,0,5,1,1,1,0,1,2,weekly,0,0,0,0,sagittarius,0,0,32.0,1.0699999999999998,0
12643,0,28,r,562.2,0,0,78,0,0,195,0,0,4,1,1,1,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,57.0,1.9,0
12644,1,32,r,560.0,0,0,0,0,0,156,0,0,7,1,1,1,1,1,2,bi-weekly,0,0,0,0,leo,0,0,59.0,1.97,0
12647,1,28,r,512.0,1,0,53,1,0,169,0,0,3,1,1,1,0,1,0,semi-monthly,0,0,0,0,cancer,1,0,41.0,1.37,0
12650,0,46,r,523.0,0,0,0,0,0,249,0,0,5,1,1,1,1,0,0,bi-weekly,0,0,0,0,pisces,0,0,83.0,2.77,0
12652,1,22,na,463.0,1,0,22,1,0,42,0,0,14,1,1,1,1,1,2,weekly,0,0,0,0,aquarius,0,0,12.0,0.4,1
12653,0,28,na,451.0,4,0,42,4,0,58,0,0,12,1,1,1,0,1,0,bi-weekly,0,0,0,0,aries,0,0,16.0,0.62,1
12656,1,29,r,526.0,0,0,22,0,0,44,0,0,10,1,1,1,1,0,2,bi-weekly,0,0,0,0,libra,0,0,10.0,0.33,1
12660,1,46,na,471.0,0,0,0,0,1,187,0,0,11,1,1,1,1,0,2,bi-weekly,0,0,0,0,virgo,0,0,58.0,1.93,0
12661,0,22,na,553.6,1,0,81,1,0,155,0,0,19,1,1,1,0,1,0,na,0,0,0,0,na,0,0,43.0,1.4300000000000002,1
12662,0,29,r,548.0,15,0,90,14,0,273,0,0,15,1,0,0,0,1,0,bi-weekly,0,0,0,0,leo,1,0,60.0,2.0,1
12664,0,32,na,525.0,0,0,18,0,0,120,0,0,4,1,1,1,1,0,0,bi-weekly,0,0,0,0,sagittarius,0,0,39.0,1.3,1
12676,1,28,na,507.0,0,0,0,0,0,13,0,0,5,1,1,1,0,1,0,weekly,0,0,0,0,leo,0,0,7.0,0.23,0
12677,0,27,na,603.0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,1,0,1.0,0.03,0
12687,0,44,na,556.0,2,0,64,2,0,162,0,0,11,1,1,1,0,1,0,monthly,0,0,0,0,leo,0,0,52.0,1.73,0
